id,happiness
8117,3.8250077922009753
8118,3.5714201389151863
8119,3.7502708936220612
8120,4.77755452325302
8121,3.1699250239187218
8122,4.290024878285172
8123,3.761392571304847
8124,3.5195071545849688
8125,4.327252016423251
8126,4.638881813573397
8127,3.003676405159406
8128,4.0942258120173864
8129,3.855086066886689
8130,3.9388358405632236
8131,3.9394967138824377
8132,4.021644486538022
8133,4.194133450067032
8134,4.3800940760771265
8135,4.069050474752506
8136,4.519204653901626
8137,4.086868477174463
8138,3.4493040830531685
8139,4.111613206447644
8140,3.4428206406021746
8141,3.8564546295636064
8142,3.9074119512442604
8143,4.1144597382416945
8144,3.8268713116613546
8145,4.282709185661304
8146,2.784536698330385
8147,3.71071494914223
8148,2.801329277909133
8149,3.667208735741584
8150,3.5903994326860826
8151,3.0987097809313005
8152,4.036740505819701
8153,3.5707149735005768
8154,4.099879852115576
8155,3.9037039664780826
8156,3.861176592429574
8157,3.791441129512619
8158,3.102695246404511
8159,4.320087881824289
8160,4.2154278370514895
8161,3.2840412385844324
8162,3.693891064979815
8163,3.648856051011074
8164,4.199188260305151
8165,3.9914732436106743
8166,4.079061812533392
8167,3.786778611933924
8168,3.287723471008989
8169,3.6244769419182057
8170,4.052540947328515
8171,3.923746325851173
8172,3.8042557186709214
8173,3.47043496401878
8174,3.8979345918252175
8175,3.789440242163228
8176,4.285186316404307
8177,2.6940854599007107
8178,3.8874128291579546
8179,4.3335682029824145
8180,3.3449770214939196
8181,3.911792196942772
8182,3.8283506385512496
8183,3.880088273214162
8184,4.031780014212387
8185,3.268075893337399
8186,3.380261689377971
8187,4.161718345154284
8188,3.9500753199064382
8189,3.960240639182414
8190,4.207891852548383
8191,3.894743643640502
8192,3.934984306453031
8193,3.8729331241438727
8194,4.198928137604131
8195,4.714120990239085
8196,3.315505258211658
8197,3.585759851080079
8198,3.8751155048077903
8199,4.127924355751238
8200,4.951206726301082
8201,3.3858579662493047
8202,4.297560963229508
8203,3.9294708910228096
8204,4.3269931425803545
8205,4.031994771082577
8206,3.834277246291518
8207,3.9483688617988455
8208,3.861534315338022
8209,3.930869951358459
8210,3.869124372329863
8211,3.747394362347489
8212,4.158905668894777
8213,4.446643881417193
8214,3.9839793450884944
8215,3.8801629840709158
8216,3.7355739875603087
8217,3.5626768127884105
8218,3.6963620362766627
8219,3.7209213143934012
8220,4.141394541999597
8221,4.719252770267307
8222,3.651380615844297
8223,3.624655966293888
8224,3.923480324305032
8225,4.275509409186337
8226,3.8176057935809986
8227,4.429901995776687
8228,3.2603931717593446
8229,4.257207477918023
8230,3.486595313427893
8231,3.5767620986590245
8232,3.7783023394753465
8233,3.8150675891456878
8234,3.9291661205025843
8235,3.926997332053607
8236,3.368250330482172
8237,3.4816924953878035
8238,3.944920342833047
8239,3.5525269722198614
8240,3.2356689906238594
8241,3.614457105592119
8242,4.013278279506843
8243,4.426593166006544
8244,3.93443254988823
8245,3.5736830150530996
8246,3.942962751212986
8247,3.830333971640827
8248,4.21224684375191
8249,4.1613589580582735
8250,3.8490854546190807
8251,4.244317347661443
8252,4.510367149667721
8253,3.689048044055262
8254,3.653697822899666
8255,3.5994525630132124
8256,3.883048064802824
8257,3.889342160231161
8258,2.9985838303769725
8259,4.0721188539593705
8260,4.077338503423424
8261,4.5093495302548945
8262,3.8411300993672155
8263,4.044783639971048
8264,3.9277378568217287
8265,3.9736884973027493
8266,3.4287543686471302
8267,3.66081501741085
8268,3.8358809894716694
8269,3.531153002018536
8270,3.6510332196850586
8271,3.3862656964022317
8272,4.182262437787567
8273,3.613958910608668
8274,3.744682256650126
8275,4.121778105877618
8276,4.169437105283938
8277,3.79746983673801
8278,3.9895778803802084
8279,3.922635607416159
8280,4.437528776682616
8281,4.02779604764298
8282,4.278362837673499
8283,3.913739991199255
8284,4.3131800002818
8285,4.034351768961565
8286,2.4546533382841407
8287,4.660426650307661
8288,3.7795409333871763
8289,3.9928610029878424
8290,3.94278016008502
8291,3.9441121666706724
8292,4.034348944632792
8293,3.670953166814371
8294,4.6372747124706635
8295,3.3137165219522067
8296,4.1615313885425
8297,3.3981511577067858
8298,4.683373769774655
8299,3.166795216590843
8300,3.2293380905271665
8301,3.8384307560796267
8302,4.372198768732678
8303,3.307986618493264
8304,3.8224210320100456
8305,3.888398989220951
8306,4.545568993229301
8307,3.9473810158473293
8308,4.211260600530837
8309,3.680602796219519
8310,3.3793372708892866
8311,4.570161943337339
8312,4.508754673751559
8313,4.163812099441288
8314,3.2837348195125755
8315,4.28504662905131
8316,4.0146805218867465
8317,3.497967214496121
8318,4.294879729918363
8319,3.0513073598309544
8320,4.010993867969818
8321,4.143299471275593
8322,4.288195368626946
8323,4.081019843304554
8324,3.4330635522446253
8325,4.186348376366947
8326,4.380882991762473
8327,3.426298396661075
8328,4.28300027309997
8329,3.164927597076686
8330,4.23064049192047
8331,4.8338739930747465
8332,3.746525550545736
8333,3.486632458855993
8334,4.137056410343495
8335,3.4081746867234557
8336,4.142193367677817
8337,3.374477267177113
8338,4.323093298724337
8339,3.6375038544302534
8340,3.4955649715450274
8341,4.04300784422819
8342,3.7329888395896487
8343,3.2749279525180306
8344,4.285273960603441
8345,3.7934263345709622
8346,3.2392997300455066
8347,3.2263595688014335
8348,4.048066191161196
8349,3.910035030814522
8350,3.445928519939333
8351,4.350329579053668
8352,3.4546180445455557
8353,3.465461787511072
8354,4.34901157691462
8355,3.5735992596671027
8356,3.9085998571034715
8357,3.68344653856236
8358,3.8874967731019785
8359,3.8752783075136836
8360,4.0122912610413355
8361,3.8302288193674867
8362,4.108279228929426
8363,3.716133289505784
8364,3.150538087783149
8365,3.8642747055679765
8366,3.5287700832628692
8367,4.205369566807534
8368,4.1828701777799955
8369,3.0020410880207944
8370,3.375657838234143
8371,4.134619886525229
8372,3.6064979113772884
8373,2.8419042461051967
8374,3.4718672875264467
8375,4.26005835390748
8376,4.6909185860400875
8377,4.0187423760272445
8378,3.8516181099193774
8379,4.095484484206775
8380,3.320225552348364
8381,4.568694385696855
8382,3.6690926068205925
8383,4.621318805964277
8384,3.567537232171392
8385,4.037885121373766
8386,4.131141007513154
8387,4.0679422058588965
8388,4.155748188072584
8389,3.543966898187155
8390,4.050240916436981
8391,3.677545667487237
8392,3.4229203349512036
8393,4.409774885413875
8394,4.070697653783791
8395,3.989583212579415
8396,3.7444718639619747
8397,3.7662477384556863
8398,3.6612404842797597
8399,4.103848100880479
8400,3.824292392736301
8401,4.7816533520701725
8402,3.748030234101094
8403,4.299186703333509
8404,3.8655704636900547
8405,4.742774474221049
8406,4.335985145508089
8407,3.995302292075143
8408,4.534278552585143
8409,4.008032288879297
8410,4.124940272510868
8411,3.9252193329611065
8412,3.2720911226127143
8413,4.049668210514871
8414,4.415558800465191
8415,3.357979406130377
8416,3.924108843439915
8417,4.077363650040141
8418,4.351194146936477
8419,3.2445557061376835
8420,3.78959434807955
8421,3.9782744417769003
8422,3.959001802707613
8423,3.947646301109982
8424,3.4231323142142664
8425,4.051330124035333
8426,4.135378780378533
8427,3.5729020982155317
8428,4.188435242803601
8429,3.682726049024044
8430,4.224983580108658
8431,4.149449168094583
8432,4.103821699345329
8433,3.9938481826062553
8434,4.411144630012119
8435,3.815660370591625
8436,3.5112217040206684
8437,4.1257473584624575
8438,3.760246519185602
8439,3.254449129577348
8440,3.0375648164927664
8441,4.135748088975351
8442,3.9232507424385252
8443,4.326023329795751
8444,4.137250389925423
8445,3.4128445011143604
8446,3.421363880424822
8447,3.36996627878883
8448,3.6683665568348296
8449,3.5041933810622337
8450,3.4454695100630808
8451,3.063421648661884
8452,2.921528933905037
8453,4.241021190665059
8454,4.135772300091185
8455,3.631317646848056
8456,3.828548456675657
8457,3.9540649820808467
8458,4.113970925806161
8459,4.331264767324126
8460,3.6701200166324712
8461,3.858819521277333
8462,3.4391704856454943
8463,4.024574874524046
8464,3.4899679895811544
8465,3.6840003994893205
8466,4.484081136973292
8467,2.713831826496947
8468,3.574666613222421
8469,4.2068291723113465
8470,3.818600701352242
8471,3.8304418902128052
8472,4.465032721379
8473,3.7936526445704604
8474,4.14869124888587
8475,3.9320578756436166
8476,4.113762922651933
8477,4.113329173871176
8478,3.577061298546157
8479,4.133563927776013
8480,3.133497604056766
8481,4.1552486403769056
8482,3.458218285503874
8483,3.557938384906504
8484,4.6026479748921725
8485,3.7975779560512732
8486,5.066369482365818
8487,4.263655303485771
8488,3.6719746214093205
8489,4.429592465691749
8490,4.327168863579951
8491,3.984847588892861
8492,4.239966130060911
8493,3.8288936511044294
8494,3.511485583802
8495,4.266843164566242
8496,4.626943370565
8497,2.9054508860807062
8498,3.287860638577375
8499,4.567451856026231
8500,3.6461224127513003
8501,3.8146892221239987
8502,2.8899914008478635
8503,4.013437937175994
8504,3.4946544940059834
8505,2.7623759469695885
8506,3.7271586501325547
8507,4.08198912290652
8508,3.368312430590232
8509,4.556170745834603
8510,3.8105887834183667
8511,3.9813027691421343
8512,4.282547734312599
8513,3.7394630247339142
8514,4.25538078148547
8515,3.4538546041265334
8516,3.3702073946466706
8517,3.102326645194382
8518,3.179519399752948
8519,3.86821315024594
8520,4.135328855571554
8521,4.019515697362742
8522,3.0675848151108047
8523,3.6342455999092467
8524,3.7881918157731413
8525,3.8579968395880373
8526,4.541878410750133
8527,4.005727148741836
8528,3.381958231544284
8529,3.5628800908851392
8530,4.466495903192555
8531,3.8509142909215437
8532,3.9470721289913566
8533,3.8014188529870974
8534,4.187532121222119
8535,4.118752333095428
8536,3.6563076365846197
8537,3.7775065765058145
8538,3.9132539560934996
8539,3.9969138546710243
8540,3.9335414838106564
8541,4.142034938746514
8542,3.3314929107078646
8543,3.671622251952889
8544,3.92342939661813
8545,4.262705680583549
8546,4.283799669320585
8547,3.694367677012886
8548,3.964584866344649
8549,3.0179785200763574
8550,3.9463422599362654
8551,4.108477916283947
8552,4.179299526951809
8553,4.367397068923305
8554,3.6424958636724805
8555,4.082717575317162
8556,4.073829417893224
8557,3.696102165688438
8558,3.435393108933755
8559,3.8171917374793756
8560,3.161588112964277
8561,4.06635017214748
8562,4.524692104831413
8563,3.4886223402516174
8564,4.196211379217725
8565,4.274202419401926
8566,4.208640847013411
8567,4.06437235340942
8568,2.985800062923286
8569,2.7216110985684683
8570,4.2521263356289305
8571,3.7843785871095736
8572,2.8518666347137915
8573,2.5986202182676204
8574,3.543298992149373
8575,4.0923202568241965
8576,4.034964806917908
8577,3.8477659413342957
8578,3.8544611408473295
8579,4.302569529821584
8580,4.3470263220266405
8581,4.043835388980118
8582,3.8950826998955894
8583,4.3847449916294075
8584,3.7516808323964863
8585,3.963651860606155
8586,4.328512729354332
8587,3.813598902648626
8588,4.564595991146625
8589,4.599852591292813
8590,3.9686059240409266
8591,4.088558214483182
8592,4.076872985195635
8593,3.8841228067913134
8594,3.8953889394108225
8595,2.8013855318605225
8596,4.06838714443768
8597,3.622585494236752
8598,3.9010303275178084
8599,3.9936781488763184
8600,4.019907265579303
8601,3.1317798657201763
8602,3.1976863412714116
8603,3.628066034691807
8604,3.375663430377852
8605,3.464248813285958
8606,3.8784529344773007
8607,3.8902817036637893
8608,3.839477047722989
8609,4.391723333886196
8610,2.9522560323565292
8611,4.644367788659055
8612,3.7133712297077555
8613,3.3397896190024694
8614,3.5998242340038082
8615,4.443933911322747
8616,4.610300621471718
8617,3.6743150540606795
8618,3.783311148507041
8619,4.388379197705813
8620,4.173476116043195
8621,2.8516538333922914
8622,4.429451344355469
8623,4.452705347399167
8624,3.2767468560421293
8625,3.0146832126078507
8626,4.213698122957114
8627,4.461959471179663
8628,3.9967424402079246
8629,4.063297604889248
8630,4.211982784345595
8631,3.77688058032126
8632,3.0687391305353957
8633,3.591963562511866
8634,3.673310427356006
8635,3.30476848365896
8636,3.691498955146253
8637,3.2947895718547846
8638,4.1754568482715655
8639,3.440772072229177
8640,3.141304499823625
8641,4.39613111162485
8642,3.2719280216098463
8643,4.177143761411646
8644,4.755562427985453
8645,3.533179504256837
8646,3.6969485326846936
8647,3.4495251090005636
8648,4.447427716018665
8649,4.513538353132331
8650,3.3041965093792838
8651,3.9721430093206616
8652,2.905846413088646
8653,4.070421477125555
8654,4.4447771131445135
8655,3.5424070456495045
8656,3.985351589530399
8657,4.338416733573311
8658,2.91389851366274
8659,3.1793460869675316
8660,4.008075408240968
8661,4.456267261333458
8662,4.113815014986576
8663,4.172902000404104
8664,3.3323912344557534
8665,4.039451418819376
8666,4.055628664169041
8667,4.479576571236947
8668,3.6866002683424974
8669,4.027471119240068
8670,3.9179225150690975
8671,3.870071621126822
8672,4.113037942757728
8673,2.8481567527765868
8674,4.435609659674572
8675,3.5686308945915997
8676,4.292411746953795
8677,3.556421926902387
8678,3.892414205507309
8679,4.051023707737808
8680,2.783613024914064
8681,3.5898439015155184
8682,4.234910155016578
8683,4.017368413996631
8684,4.407483339519972
8685,3.7554610999099642
8686,4.081735494477763
8687,4.274015416190862
8688,4.499237264374751
8689,3.9997029930738783
8690,4.125047168709971
8691,4.062333400477778
8692,4.050362183057953
8693,3.9925525175579066
8694,3.1212753372849957
8695,3.9606661266679004
8696,4.169562740568477
8697,4.043323255261566
8698,3.7718514800779683
8699,3.9133349934770107
8700,4.096285567486765
8701,4.4018107809688125
8702,3.7905154239548566
8703,4.10302894636074
8704,3.659199495001166
8705,3.6232470872125315
8706,3.5492581919915116
8707,3.953998579486397
8708,4.077622972383761
8709,3.366609598404584
8710,4.0440389338640905
8711,3.6119993635290952
8712,4.385166811509909
8713,4.377151938296821
8714,3.4377381201854953
8715,4.217491586932133
8716,3.8837771470737614
8717,4.276516793509336
8718,3.6716341517564297
8719,4.083627407054345
8720,3.693691597526964
8721,3.245236760073806
8722,3.831072502929788
8723,3.588874830812574
8724,4.465124551916938
8725,2.7354531995798266
8726,3.7820450987426946
8727,4.074958706690547
8728,3.415137779355514
8729,4.544519592294389
8730,3.262466031402388
8731,4.055291608555634
8732,4.194153050343776
8733,4.304783377508364
8734,3.8962710213720673
8735,4.011628763566311
8736,3.573325479800631
8737,4.42878649390269
8738,4.129239457152339
8739,4.139800831647548
8740,3.579223317149866
8741,3.4971769245037487
8742,3.842332228444436
8743,4.114264946951767
8744,3.5260555788989283
8745,3.9745336728057965
8746,4.073841032747101
8747,4.287764221599517
8748,4.651150168041925
8749,3.924904834004286
8750,3.9995541410385798
8751,4.377345830705167
8752,3.628619168876619
8753,4.15183604081014
8754,3.7292297838905704
8755,4.031293362478129
8756,3.2864789509932066
8757,4.171401663700367
8758,4.035552241877863
8759,4.2811203199952885
8760,3.3789180159458114
8761,3.7029896637866146
8762,2.634656912291268
8763,3.6602321117352226
8764,3.9963824489835735
8765,3.892937654590293
8766,4.176468162022902
8767,3.518098466265071
8768,4.000442310736348
8769,4.0161513248604805
8770,3.9474858402851725
8771,4.300428557578736
8772,3.7585787873089815
8773,3.8414806601615163
8774,3.8289344065798248
8775,3.687494045066394
8776,4.031195065924058
8777,4.075780088535736
8778,3.4987442782004923
8779,3.5292829619016484
8780,3.7069504488035183
8781,3.33718407444029
8782,4.467980324281386
8783,4.352105100667552
8784,3.9841942215320536
8785,4.235348070151733
8786,4.181783323671893
8787,3.426084433345341
8788,4.103952646217892
8789,3.721732565356267
8790,3.933552659047413
8791,2.8540645536239393
8792,3.240546540314484
8793,4.150202227984605
8794,4.066352412120812
8795,4.4921083531641415
8796,4.469056636881435
8797,3.1623863091748765
8798,3.8301854395063226
8799,4.245927787499734
8800,3.5708786646678154
8801,4.004305936325135
8802,3.1361036125764956
8803,4.10757112181396
8804,3.6983347667347903
8805,3.395874887060483
8806,3.98632051336134
8807,3.885348389027368
8808,4.522158598796677
8809,4.071196317708441
8810,4.181401165773757
8811,2.6518229158062825
8812,4.148358062504496
8813,4.844905820590116
8814,3.5382993718637685
8815,4.667757954895542
8816,3.5409771715548937
8817,3.52577885676709
8818,3.5556777744274783
8819,3.7176997971558245
8820,3.1356270055449875
8821,4.094211212232354
8822,3.5035830657085634
8823,4.2674850152412045
8824,3.91324845542936
8825,3.640786496202028
8826,3.4103530332009258
8827,3.961048663076972
8828,3.9460809886744115
8829,3.0378680043914197
8830,3.2756950859023433
8831,5.057381670501563
8832,3.347007541453573
8833,4.383369131777938
8834,3.4998133016718223
8835,3.940468657348136
8836,3.3021106993963296
8837,4.094585917945599
8838,3.900786657886333
8839,3.441293869620921
8840,4.267450239918736
8841,4.239370838869875
8842,4.655986838127616
8843,4.16808797851324
8844,4.063256641257793
8845,4.504927595413996
8846,4.495324337321577
8847,3.484631458579832
8848,3.360408517722919
8849,3.1109600710782894
8850,2.849999772737668
8851,4.131747941457113
8852,3.2983223825137404
8853,3.997640970509808
8854,3.7968146326068144
8855,3.211179382691509
8856,3.6560966226145966
8857,3.937618138314137
8858,3.243329867167704
8859,3.316857356531073
8860,3.993103849253735
8861,3.2921274842944244
8862,3.6441059115680225
8863,3.955361417017082
8864,3.9404372637493257
8865,4.298734821553301
8866,4.0682760544417
8867,3.8259427012412477
8868,4.162950390117647
8869,3.179387697113955
8870,4.082013840028863
8871,3.932946680139333
8872,4.344059859219097
8873,3.401985050460869
8874,3.516455535618348
8875,3.4049844736324553
8876,3.612481626245293
8877,4.555648663738501
8878,4.390281355808421
8879,3.676515386689272
8880,4.05288967700276
8881,3.830194058676711
8882,3.4637208880880084
8883,3.2619255906936813
8884,3.78764605015348
8885,3.9550603324150426
8886,3.151262351601525
8887,3.6491446661879996
8888,4.814834281842137
8889,3.2322047975314967
8890,4.182368808024036
8891,3.9091681003097305
8892,3.5520894739857853
8893,3.909477669895044
8894,3.7454708027071124
8895,4.951302983170615
8896,4.03134277358802
8897,4.178333585278314
8898,3.197559758242969
8899,4.261667365708844
8900,3.2521885406008177
8901,4.182240038978701
8902,3.173141620019251
8903,3.919442982932506
8904,3.7123635121516205
8905,3.3597980074573943
8906,3.04647066891
8907,4.088846128848129
8908,2.4683148385871956
8909,3.632818948251659
8910,4.214623498057248
8911,4.314900718961148
8912,4.8006061504728805
8913,4.185032014280313
8914,4.120782491631962
8915,4.302443219276528
8916,3.763987634484053
8917,3.2279392174765227
8918,3.9589201368925835
8919,4.1965921252947105
8920,3.5657810504275798
8921,3.2978584989849993
8922,4.175623159967528
8923,3.83072507913735
8924,3.731603715516113
8925,3.6056514149280567
8926,4.032935493495179
8927,4.399166474897537
8928,3.1290301797030358
8929,3.7646252155818516
8930,4.253830033810879
8931,3.6441634092582857
8932,3.846235208641298
8933,3.12756868843747
8934,4.03291463374537
8935,3.537363447828757
8936,3.6733171342490603
8937,3.3615307012118625
8938,3.669046112527097
8939,3.820647192815132
8940,3.9013419186373826
8941,3.31475407731482
8942,3.910983912792992
8943,3.5077849334116307
8944,3.453773073960557
8945,3.681537371836227
8946,3.988313557602457
8947,3.3881722440654225
8948,4.050003252075941
8949,3.7986984551846503
8950,3.9344198559103
8951,3.234624568692399
8952,4.550482644629694
8953,3.5960855348825547
8954,3.649074778714294
8955,3.5807906245088645
8956,3.6380489666656253
8957,4.291044260178903
8958,4.247301239402962
8959,4.153215760789841
8960,4.225503690357238
8961,3.543590749778266
8962,4.0104685419519335
8963,3.7745811691758
8964,4.16886866728848
8965,4.20066441085135
8966,4.117813975992439
8967,4.223859767521451
8968,3.7986497491822693
8969,4.605152982917449
8970,3.7199490522539627
8971,3.9537305429067566
8972,2.9172341499652696
8973,3.3405071866971885
8974,4.032168071488206
8975,3.6398394340501583
8976,4.009844946362053
8977,3.8493960612118805
8978,3.9649120843684384
8979,4.319602426774203
8980,3.1894314335287093
8981,3.9993138549928293
8982,2.8770410224120453
8983,3.984017921769142
8984,3.7915483811618484
8985,4.05319914106838
8986,4.292220554306653
8987,3.8153608106916153
8988,4.1283218111525395
8989,4.459601098302486
8990,3.595059240742067
8991,4.0569324662344854
8992,3.929008336118727
8993,3.4985607269356622
8994,3.6623710010201718
8995,4.05497433791567
8996,3.722774414394232
8997,3.3165564457412966
8998,3.655522619019906
8999,4.185516014098406
9000,3.8605807146580897
9001,3.9442516078334657
9002,4.388858696916516
9003,4.157646044495479
9004,3.092194276149305
9005,3.995087645215612
9006,4.387762181043037
9007,3.781320618934059
9008,3.2751135531007574
9009,3.6244290470867258
9010,4.053836351350624
9011,3.8059716807235757
9012,4.2446460605654845
9013,3.6807992177340036
9014,3.706222380207948
9015,3.3173005403602907
9016,4.431084485111818
9017,4.159333725313469
9018,3.9276828598502265
9019,3.8468840558917234
9020,3.980089170617994
9021,4.10646197371501
9022,4.593190314435193
9023,2.9544762406617617
9024,3.6060617676969544
9025,3.4670345074932003
9026,4.742113735990879
9027,3.573565478631224
9028,3.6919322145731877
9029,3.6542592878365596
9030,3.5902578795500766
9031,4.045273586979193
9032,4.512713608495304
9033,3.3841981410493926
9034,4.187681791551134
9035,4.2002021389500195
9036,3.1489480208646063
9037,4.520873903296414
9038,4.265254131704527
9039,2.668343134202542
9040,3.6976706483891633
9041,3.7864169555561307
9042,3.130583868155355
9043,4.143558713523675
9044,3.2972393185209135
9045,3.866197376810177
9046,3.159101036865061
9047,2.8928642184335573
9048,4.279035112847245
9049,4.062426629216632
9050,4.018905887575397
9051,3.774058592032538
9052,3.4794271806648975
9053,3.7121361428395794
9054,3.1806157269865554
9055,3.9199517597764335
9056,3.73541744227599
9057,4.487091168338274
9058,3.792536804557578
9059,3.9040825808520934
9060,4.014813913774445
9061,3.7950080634827392
9062,3.551682128027945
9063,3.787699960617172
9064,3.99062915822154
9065,3.8965871750003926
9066,3.487838918939566
9067,3.811891009594511
9068,4.0238368638473005
9069,3.5153692850317184
9070,4.07327017783066
9071,3.404608410959731
9072,4.044115561593695
9073,4.399901073820116
9074,3.1768027914504717
9075,3.0433615461873504
9076,3.7815434307221416
9077,4.275959927195598
9078,3.4502039853549586
9079,4.015398934492074
9080,3.7123770885616825
9081,4.307878828745161
9082,3.379720883142559
9083,3.9492536710320705
9084,4.152534048806555
9085,4.02929481334052
9086,3.7987850784210417
9087,4.672829732335793
9088,3.1675784194647765
9089,4.403261568336835
9090,3.755445235026376
9091,3.0736748285950677
9092,3.7854528133098935
9093,3.8034456282221907
9094,3.808064709490284
9095,4.218524564470423
9096,4.253333012521006
9097,3.4322750429012046
9098,3.5845219036994562
9099,3.4498319240974404
9100,4.333190581860843
9101,4.246975989862191
9102,4.293323586010261
9103,4.246058160939873
9104,3.5021826810030494
9105,3.558956866409517
9106,3.831531167103925
9107,3.889635144958218
9108,4.3363643318439244
9109,4.499569785749609
9110,4.004064952819387
9111,4.590261675382356
9112,3.8645670189499333
9113,4.259147331103746
9114,3.907004081380685
9115,3.70006983602528
9116,4.37169522179247
9117,4.27837616210765
9118,4.302634236618121
9119,4.278982262785952
9120,4.263764646136504
9121,3.8032817537769352
9122,3.966271017276519
9123,3.7146636664689
9124,3.73091646181114
9125,3.4760365587221824
9126,3.394340748094318
9127,4.249809406224742
9128,3.894153654199677
9129,3.5917167066515687
9130,2.870094798366174
9131,4.200380998004349
9132,3.4057710754598025
9133,3.745794769245852
9134,4.179616761518746
9135,4.042607758130265
9136,4.249625288105008
9137,3.569455171328676
9138,3.8140468807672905
9139,3.1718864917857332
9140,5.156578694573428
9141,3.940712332891004
9142,4.294590888655545
9143,3.2651189480172578
9144,3.9412022205814043
9145,3.866817845582658
9146,4.015992611185886
9147,2.7930213854808055
9148,3.38852104715955
9149,4.21110749295479
9150,3.7928438680154866
9151,4.300597173866793
9152,4.125979803989464
9153,4.632274293094689
9154,4.20474453840926
9155,4.279017031569417
9156,4.133293955922631
9157,3.5998387317207534
9158,3.8438839796170257
9159,3.770071561202336
9160,2.4972361792022304
9161,3.1611378418155285
9162,3.9132077128348275
9163,4.4576157674274315
9164,4.016131663960188
9165,4.341122226869774
9166,4.0265667028447085
9167,3.7485952539329297
9168,4.080972075831341
9169,3.9879396231090074
9170,3.7623010756390576
9171,3.1452474486968613
9172,4.279149252131266
9173,4.291219561184643
9174,3.6367763156951662
9175,4.834251459753272
9176,3.5164321374409053
9177,4.400060751525133
9178,3.359291561692489
9179,3.7520238037795757
9180,3.816128987180492
9181,3.9754159062950074
9182,2.865690861420008
9183,4.385504620069187
9184,3.7588383152324303
9185,3.083508286229157
9186,3.795266152185569
9187,3.755196676356205
9188,3.7130439580409034
9189,4.235327308439251
9190,2.719641707043424
9191,3.988682900322985
9192,4.156232025245767
9193,4.365947282576257
9194,3.891367761740333
9195,3.5168972319471856
9196,3.7191426207928275
9197,4.019115988909542
9198,3.799576743814418
9199,4.416443462040079
9200,3.3364945885816044
9201,3.5400496564842188
9202,3.8547500857467254
9203,3.771605226562049
9204,3.9545202101911094
9205,3.91491313550127
9206,4.042407418887086
9207,3.3949356151955925
9208,3.787211258043519
9209,3.836385375711309
9210,4.714931250624351
9211,3.138609245463292
9212,3.7447416894803265
9213,3.7722933896580564
9214,3.9022061724972827
9215,4.161832269564694
9216,3.9722595376972407
9217,3.67496557210528
9218,4.2238152250743966
9219,4.29027937930754
9220,3.812258230536554
9221,4.184552197577966
9222,3.59648234463803
9223,3.924195781850586
9224,3.220992638440605
9225,3.796754102724502
9226,4.10273368716832
9227,2.388880835240297
9228,3.2807871429953397
